21-Sep-2023 18:5:30 PM  Probe rad: 1.9 um  Pump rad: 3 um
Offset (microns)	R (1000000 Hz)	Theta (1000000 Hz)	R (1584890 Hz)	Theta (1584890 Hz)	R (2511890 Hz)	Theta (2511890 Hz)	R (3981070 Hz)	Theta (3981070 Hz)	R (6309570 Hz)	Theta (6309570 Hz)	R (50000000 Hz)	Theta (50000000 Hz)	
7.0570571e-02	7.0589397e-01	-5.5497431e+00	6.9049767e-01	-7.4072917e+00	6.7087930e-01	-9.9266566e+00	6.4666060e-01	-1.3238543e+01	6.1111855e-01	-1.8051164e+01	3.0222288e-01	-5.6561688e+01
3.7057057e-01	6.9751728e-01	-5.5882991e+00	6.8170526e-01	-7.4423028e+00	6.6310520e-01	-9.9411026e+00	6.3892050e-01	-1.3308542e+01	6.0459676e-01	-1.8038462e+01	2.9945648e-01	-5.6901399e+01
6.7057057e-01	6.8312806e-01	-5.6466456e+00	6.6798934e-01	-7.5369961e+00	6.4907055e-01	-1.0110308e+01	6.2563340e-01	-1.3512250e+01	5.9067494e-01	-1.8141792e+01	2.9113514e-01	-5.6765671e+01
9.7057057e-01	6.3963917e-01	-5.8912338e+00	6.2424064e-01	-7.8585326e+00	6.0631171e-01	-1.0436433e+01	5.8252272e-01	-1.3884171e+01	5.4802116e-01	-1.8784345e+01	2.6281417e-01	-5.7335790e+01
1.2705706e+00	6.2936592e-01	-5.9750920e+00	6.1498858e-01	-7.9634311e+00	5.9593655e-01	-1.0583973e+01	5.7278004e-01	-1.4161625e+01	5.3990703e-01	-1.9121120e+01	2.5777951e-01	-5.8052677e+01
1.5705706e+00	5.8355611e-01	-6.2918822e+00	5.6855512e-01	-8.3416280e+00	5.4969293e-01	-1.0995492e+01	5.2729776e-01	-1.4743742e+01	4.9475367e-01	-1.9629944e+01	2.3133251e-01	-5.9245128e+01
1.8705706e+00	5.4408951e-01	-6.5438634e+00	5.2996311e-01	-8.7011936e+00	5.1127206e-01	-1.1510974e+01	4.8918935e-01	-1.5298793e+01	4.5828919e-01	-2.0417894e+01	2.0955554e-01	-6.0051274e+01
2.1705706e+00	5.0320861e-01	-6.9108771e+00	4.8867233e-01	-9.1259354e+00	4.7086425e-01	-1.2107975e+01	4.4859087e-01	-1.6026818e+01	4.1832897e-01	-2.1425957e+01	1.8380092e-01	-6.1692841e+01
2.4705706e+00	4.5430859e-01	-7.5240042e+00	4.4030117e-01	-9.8204766e+00	4.2364463e-01	-1.2815189e+01	4.0099433e-01	-1.7057285e+01	3.7189203e-01	-2.2617226e+01	1.5545832e-01	-6.2643757e+01
2.7705706e+00	4.2332766e-01	-7.8980818e+00	4.0989172e-01	-1.0304046e+01	3.9225298e-01	-1.3472517e+01	3.7040359e-01	-1.7953962e+01	3.4277437e-01	-2.3608411e+01	1.3797158e-01	-6.3805802e+01
3.0705706e+00	3.6241449e-01	-8.8150983e+00	3.4925295e-01	-1.1592666e+01	3.3197903e-01	-1.5017085e+01	3.1165106e-01	-1.9987639e+01	2.8595036e-01	-2.5855024e+01	1.0568980e-01	-6.6464294e+01
3.3705706e+00	3.2540276e-01	-9.5668734e+00	3.1281074e-01	-1.2468958e+01	2.9703868e-01	-1.6357934e+01	2.7684829e-01	-2.1221233e+01	2.4968992e-01	-2.7728613e+01	8.7731772e-02	-6.7512174e+01
3.6705706e+00	2.8202797e-01	-1.0650052e+01	2.6904124e-01	-1.3866751e+01	2.5310922e-01	-1.8081753e+01	2.3439607e-01	-2.3532921e+01	2.0899720e-01	-3.0532375e+01	6.5524748e-02	-7.1473043e+01
3.9705706e+00	2.5202160e-01	-1.1570292e+01	2.3975294e-01	-1.5049552e+01	2.2355390e-01	-1.9459469e+01	2.0523927e-01	-2.5574514e+01	1.8243968e-01	-3.2961092e+01	4.8819702e-02	-7.4648264e+01
4.2705706e+00	2.2006850e-01	-1.2792542e+01	2.0851603e-01	-1.6618422e+01	1.9274506e-01	-2.1694998e+01	1.7603355e-01	-2.7991636e+01	1.5427730e-01	-3.6116034e+01	3.7498920e-02	-7.8173985e+01
4.5705706e+00	1.9257660e-01	-1.4169881e+01	1.8079918e-01	-1.8328066e+01	1.6814310e-01	-2.3935436e+01	1.5057003e-01	-3.0802171e+01	1.2900799e-01	-3.9389679e+01	2.8595579e-02	-8.3610162e+01
4.8705706e+00	1.7511958e-01	-1.5253111e+01	1.6435718e-01	-1.9759137e+01	1.5134843e-01	-2.5701090e+01	1.3364177e-01	-3.2932375e+01	1.1282209e-01	-4.2669752e+01	2.0883686e-02	-9.4324615e+01
5.1705706e+00	1.6140033e-01	-1.6080370e+01	1.5069801e-01	-2.1004148e+01	1.3676699e-01	-2.7382567e+01	1.2165389e-01	-3.5522454e+01	1.0291305e-01	-4.5117384e+01	1.6130294e-02	-9.3467474e+01
5.4705706e+00	1.4361228e-01	-1.7761327e+01	1.3254218e-01	-2.3012596e+01	1.1976250e-01	-2.9863200e+01	1.0467319e-01	-3.8510654e+01	8.7751253e-02	-4.9359596e+01	1.2334260e-02	-1.0284721e+02
5.7705706e+00	1.2984120e-01	-1.9253504e+01	1.1954308e-01	-2.4889747e+01	1.0756320e-01	-3.2125165e+01	9.2515129e-02	-4.1102297e+01	7.6056214e-02	-5.3276497e+01	6.5276392e-03	-9.6967538e+01
6.0705706e+00	1.1846538e-01	-2.0557531e+01	1.0869889e-01	-2.6687008e+01	9.7124982e-02	-3.4222867e+01	8.2936018e-02	-4.4312828e+01	6.6793639e-02	-5.7752602e+01	7.1928850e-03	-1.2125035e+02
6.3705706e+00	1.0788629e-01	-2.2030894e+01	9.7877351e-02	-2.8282551e+01	8.7394240e-02	-3.6433895e+01	7.3784969e-02	-4.7268891e+01	5.9932668e-02	-6.0935348e+01	4.0471694e-03	-1.4322295e+02
6.6705706e+00	9.9407064e-02	-2.3375289e+01	8.9383501e-02	-3.0154014e+01	7.8687285e-02	-3.8620692e+01	6.6171681e-02	-5.0134160e+01	5.2521680e-02	-6.5566700e+01	3.2936709e-03	-1.2461808e+02
6.9705706e+00	9.4143464e-02	-2.4343700e+01	8.4083780e-02	-3.1334350e+01	7.3408685e-02	-4.0484348e+01	6.2109394e-02	-5.2052964e+01	4.7916182e-02	-6.7520573e+01	3.9023429e-03	-1.5781314e+02
7.2705706e+00	8.5942400e-02	-2.5842980e+01	7.6701341e-02	-3.3310533e+01	6.7425638e-02	-4.2754391e+01	5.5349559e-02	-5.6169177e+01	4.3056287e-02	-7.1936523e+01	1.2346935e-03	-2.1149381e+01
7.5705706e+00	8.2282925e-02	-2.6580895e+01	7.2725946e-02	-3.4673742e+01	6.2736732e-02	-4.4807154e+01	5.2081657e-02	-5.7803984e+01	3.8847145e-02	-7.4065233e+01	3.0844171e-03	-4.8179310e+01
7.8705706e+00	7.5313695e-02	-2.8284975e+01	6.6547215e-02	-3.6180086e+01	5.7574289e-02	-4.7205234e+01	4.6552140e-02	-6.0417262e+01	3.5039566e-02	-7.8715747e+01	1.7357823e-03	-1.7665854e+01
8.1705706e+00	7.0205410e-02	-2.9622342e+01	6.1494577e-02	-3.8050011e+01	5.2581889e-02	-4.8928547e+01	4.2580238e-02	-6.3656229e+01	3.1710943e-02	-8.1027030e+01	1.8850123e-03	-4.4057177e+01
8.4705706e+00	6.6078947e-02	-3.0219228e+01	5.8304661e-02	-3.9180114e+01	4.8860117e-02	-5.0370124e+01	3.9838657e-02	-6.5040526e+01	2.8898859e-02	-8.4388193e+01	1.1667506e-03	-1.4786708e+02
8.7705706e+00	6.2330811e-02	-3.1862903e+01	5.4258548e-02	-4.0925652e+01	4.5726816e-02	-5.2180336e+01	3.6275165e-02	-6.7726221e+01	2.6873666e-02	-8.8014171e+01	1.0996944e-03	-2.6330534e+01
9.0705706e+00	5.8486593e-02	-3.3024308e+01	5.0861677e-02	-4.2712468e+01	4.1971042e-02	-5.4833716e+01	3.3117937e-02	-7.0630391e+01	2.3775890e-02	-8.9850511e+01	7.5521065e-04	-8.6183779e+01
9.3705706e+00	5.5751066e-02	-3.3531911e+01	4.8743147e-02	-4.3348487e+01	4.0392616e-02	-5.6685651e+01	3.1447673e-02	-7.0904299e+01	2.2409823e-02	-9.3390663e+01	1.2085853e-03	-3.2212388e+01
9.6705706e+00	5.2825025e-02	-3.5041258e+01	4.5018942e-02	-4.4978486e+01	3.7152574e-02	-5.8404330e+01	2.9213020e-02	-7.5813209e+01	1.9826635e-02	-9.6583560e+01	1.4721843e-03	-1.3372386e+02
9.9705706e+00	5.0429056e-02	-3.5899568e+01	4.3021233e-02	-4.6482010e+01	3.5388966e-02	-5.9022855e+01	2.7615657e-02	-7.5952495e+01	1.8630521e-02	-9.8087862e+01	1.7049011e-03	-9.8463519e+01
1.0270571e+01	4.7258336e-02	-3.7748458e+01	4.0252138e-02	-4.8658047e+01	3.3125967e-02	-6.1956896e+01	2.4789137e-02	-7.9186981e+01	1.7819301e-02	-1.0471509e+02	1.8398447e-03	1.9105938e+01
1.0570571e+01	4.4707733e-02	-3.8836314e+01	3.8335645e-02	-4.9515339e+01	3.0617941e-02	-6.5241742e+01	2.3158246e-02	-8.4592648e+01	1.5491422e-02	-1.0575471e+02	1.9898889e-03	-6.6336038e+01
1.0870571e+01	4.2774041e-02	-3.9483674e+01	3.6295941e-02	-5.0964893e+01	2.8351484e-02	-6.4816014e+01	2.1822601e-02	-8.5277529e+01	1.4490930e-02	-1.1004520e+02	2.0576138e-03	-9.1374223e+01
1.1170571e+01	4.0780680e-02	-3.9945711e+01	3.4597920e-02	-5.2334162e+01	2.7582022e-02	-6.9486264e+01	2.0576974e-02	-8.5812620e+01	1.4083650e-02	-1.0802880e+02	4.7947349e-04	-1.2105737e+01
1.1470571e+01	3.9362688e-02	-4.1772372e+01	3.2741135e-02	-5.3780172e+01	2.5817563e-02	-6.9442987e+01	1.9001855e-02	-9.0174225e+01	1.2100831e-02	-1.1312116e+02	7.5364424e-04	-1.7751239e+02
1.1770571e+01	3.7659854e-02	-4.2405914e+01	3.1686061e-02	-5.4729657e+01	2.4671720e-02	-6.9140161e+01	1.7695386e-02	-9.0339016e+01	1.2325535e-02	-1.1629711e+02	3.2922341e-03	-7.3355573e+01
1.2070571e+01	3.5534232e-02	-4.4011160e+01	2.9367330e-02	-5.6788859e+01	2.3136571e-02	-7.2819008e+01	1.6107848e-02	-9.3951767e+01	1.0926075e-02	-1.1582454e+02	1.5962494e-03	-6.1941332e+00
1.2370571e+01	3.4498896e-02	-4.5125708e+01	2.8168889e-02	-5.6499828e+01	2.2003562e-02	-7.4377526e+01	1.6326218e-02	-9.6967313e+01	1.0600032e-02	-1.2151786e+02	2.8919375e-04	-4.4934678e+01
1.2670571e+01	3.3053056e-02	-4.6079041e+01	2.7186716e-02	-5.9528814e+01	2.0598841e-02	-7.5305351e+01	1.4061833e-02	-9.9698151e+01	9.9979043e-03	-1.3086760e+02	1.3332909e-03	-7.3184804e+01
1.2970571e+01	3.1782333e-02	-4.6277174e+01	2.6294861e-02	-6.0536675e+01	1.9753951e-02	-7.7451030e+01	1.4082723e-02	-1.0025321e+02	8.5937881e-03	-1.2928401e+02	2.4275676e-03	-1.9890170e+01
1.3270571e+01	3.0414596e-02	-4.7505394e+01	2.4464137e-02	-6.0893574e+01	1.9527926e-02	-7.8282299e+01	1.3484990e-02	-1.0513380e+02	9.5166888e-03	-1.3283039e+02	1.4149607e-03	-3.6862340e+01
1.3570571e+01	2.9602796e-02	-4.8267750e+01	2.3882439e-02	-6.2185636e+01	1.8137234e-02	-8.0355646e+01	1.2237363e-02	-1.0307311e+02	8.4162260e-03	-1.2994832e+02	9.9891773e-04	-6.7587393e+01
1.3870571e+01	2.8248930e-02	-5.1392586e+01	2.2438655e-02	-6.4583999e+01	1.6117023e-02	-8.3343875e+01	1.1803989e-02	-1.0717342e+02	7.4985774e-03	-1.3813938e+02	1.3201156e-03	-9.5601484e+01
1.4170571e+01	2.6750622e-02	-5.1591505e+01	2.1534283e-02	-6.5000980e+01	1.6075218e-02	-8.2440824e+01	1.0657887e-02	-1.0689040e+02	6.4419063e-03	-1.3684064e+02	1.4529011e-03	-1.2535490e+02
1.4470571e+01	2.5701661e-02	-5.2430139e+01	2.0832090e-02	-6.6254895e+01	1.4746152e-02	-8.9069291e+01	1.0540070e-02	-1.0638428e+02	6.4617808e-03	-1.4163930e+02	1.3368077e-03	-1.0673180e+02
1.4770571e+01	2.4514277e-02	-5.3712551e+01	1.9909880e-02	-6.9240817e+01	1.3985244e-02	-8.6648980e+01	1.0216021e-02	-1.0937782e+02	5.6275251e-03	-1.5069750e+02	1.2744879e-03	-5.9413200e+01
1.5070571e+01	2.3848666e-02	-5.4795023e+01	1.8668768e-02	-6.9100742e+01	1.3229015e-02	-8.7935380e+01	8.9072547e-03	-1.1661094e+02	5.8333437e-03	-1.4737050e+02	9.3546151e-04	-2.7341248e+00
